384plate	384well	96plate	96well	POOLID	siRNAIDs	OriginalGeneTarget	OriginalGeneIDTarget	OriginalRefSeqTarget	OriginalLocusLinkTarget	CalculatedGeneTarget	CalculatedGeneIDTarget	CalculatedRefSeqTarget	CalculatedRefSeqHits
6	L12	12	F06	M-019953-00	D-019953-01&D-019953-02&D-019953-03&D-019953-04	HCFC1	3054	NM_005334	4885402	HCFC1	3054	NM_005334	4
6	L13	11	F07	M-006528-01	D-006528-01&D-006528-02&D-006528-05&D-006528-06	EGR3	1960	NM_004430	31317227	EGR3	1960	NM_004430	4
6	L14	12	F07	M-019521-00	D-019521-01&D-019521-02&D-019521-03&D-019521-04	HESX1	8820	NM_003865	4504366	HESX1	8820	NM_003865	4
6	L15	11	F08	M-006529-00	D-006529-01&D-006529-02&D-006529-03&D-006529-04	EGR4	1961	NM_001965	4503494	EGR4	1961	NM_001965	3
6	L16	12	F08	M-008709-00	NA	HEY1	NM_012258	23462	NA	NA	NA	NA	NA
6	L17	11	F09	M-012421-00	D-012421-01&D-012421-02&D-012421-03&D-012421-04	EHF	26298	NM_012153	47132617	EHF	26298	NM_012153	4
6	L18	12	F09	M-008223-00	D-008223-01&D-008223-02&D-008223-03&D-008223-04	HEY2	23493	NM_012259	6912413	HEY2	23493	NM_012259	4
6	L19	11	F10	M-012669-00	D-012669-01&D-012669-02&D-012669-03&D-012669-04	ELF1	1997	NM_172373	34222093	ELF1	1997	NM_172373	4
6	L20	12	F10	M-008690-00	D-008690-01&D-008690-02&D-008690-03&D-008690-04	HEYL	26508	NM_014571	19923414	HEYL	26508	NM_014571	4
6	L21	11	F11	M-012754-00	D-012754-01&D-012754-02&D-012754-03&D-012754-04	ELF2	1998	NM_006874	42544175	ELF2	1998	NM_201999+NM_006874	4+4
6	L22	12	F11	M-011756-00	D-011756-01&D-011756-02&D-011756-03&D-011756-04	HHEX	3087	NM_002729	17978473	HHEX	3087	NM_002729	4
6	L23	11	F12	M-016080-00	D-016080-01&D-016080-02&D-016080-03&D-016080-04	ELF3	1999	NM_004433	40255034	ELF3	1999	NM_004433	4
6	L24	12	F12	M-006532-00	D-006532-01&D-006532-02&D-006532-03&D-006532-04	HIC1	3090	NM_006497	5729870	HIC1	3090	NM_001098202+NM_006497	4+4
6	M01	9	G01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	M02	10	G01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	M03	9	G02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	M04	10	G02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	M05	9	G03	M-010742-01	D-010742-01&D-010742-02&D-010742-03&D-010742-05	ANXA4	307	NM_001153	4809272	ANXA4	307	NM_001153	4
6	M06	10	G03	M-020460-00	D-020460-01&D-020460-02&D-020460-03&D-020460-04	ASH1L	55870	NM_018489	8922080	ASH1L	55870	NM_018489	4
6	M07	9	G04	M-011209-01	D-011209-01&D-011209-02&D-011209-03&D-011209-05	ANXA5	308	NM_001154	4809273	ANXA5	308	NM_001154	4
6	M08	10	G04	M-015412-00	D-015412-01&D-015412-02&D-015412-03&D-015412-04	ATBF1	463	NM_006885	19923286	ZFHX3	463	NM_006885	3
6	M09	9	G05	M-003456-00	D-003456-01&D-003456-02&D-003456-03&D-003456-04	APAF1	317	NM_001160	32483364	APAF1	317	NM_181868+NM_001160+NM_013229+NM_181861+NM_181869	4+4+4+4+0
6	M10	10	G05	M-010045-01	D-010045-03&D-010045-04&D-010045-05&D-010045-06	ATF1	466	NM_005171	38261963	ATF1	466	NM_005171	4
6	M11	9	G06	M-004179-01	D-004179-01&D-004179-03&D-004179-04&D-004179-05	APLP2	334	NM_001642	4502146	APLP2	334	NM_001642	4
6	M12	10	G06	M-008663-00	D-008663-01&D-008663-02&D-008663-03&D-008663-04	ATF3	467	NM_001674	4502262	ATF3	467	NM_004024+NM_001040619+NM_001674+NM_001030287	4+4+4+4
6	M13	9	G07	M-003731-00	D-003731-01&D-003731-02&D-003731-03&D-003731-04	APP	351	NM_000484	4502166	APP	351	NM_201414+NM_000484+NM_201413	4+4+4
6	M14	10	G07	M-005125-02	D-005125-01&D-005125-07&D-005125-08&D-005125-09	ATF4	468	NM_001675	33469975	ATF4&LOC643159&LOC643159&LOC100127952	468&643159&LOC643159&LOC100127952	NM_182810+NM_001675&XM_928637+XM_942664&XM_001725372&XR_039613+XR_039539+XR_039601	4+4&4+4&4&2+2+2
6	M15	9	G08	M-016253-00	D-016253-01&D-016253-02&D-016253-03&D-016253-04	ARHGDIA	396	NM_004309	34147601	ARHGDIA&LOC728908	396&728908	NM_004309&XR_015892	4&3
6	M16	10	G08	M-008822-00	D-008822-01&D-008822-02&D-008822-03&D-008822-04	ATF5	22809	NM_012068	12597624	ATF5	22809	NM_012068	4
6	M17	9	G09	M-009883-01	D-009883-01&D-009883-02&D-009883-03&D-009883-05	ARHGEF2	9181	NM_004723	15011973	ARHGEF2	9181	NM_004723	4
6	M18	10	G09	M-009917-00	D-009917-01&D-009917-02&D-009917-03&D-009917-04	ATF6	22926	NM_007348	6671584	ATF6	22926	NM_007348	4
6	M19	9	G10	M-008804-00	D-008804-01&D-008804-02&D-008804-03&D-008804-04	RHOH	399	NM_004310	4757769	RHOH	399	NM_004310	4
6	M20	10	G10	M-008865-00	D-008865-01&D-008865-02&D-008865-03&D-008865-04	ATF7	11016	NM_006856	5802979	ATF7	11016	NM_006856	4
6	M21	9	G11	M-011585-00	D-011585-01&D-011585-02&D-011585-03&D-011585-04	ARL2	402	NM_001667	4502228	ARL2	402	NM_001667	4
6	M22	10	G11	M-007750-00	D-007750-01&D-007750-02&D-007750-03&D-007750-04	BACH1	571	NM_001186	4502352	BACH1&C21orf41	571&54073	NM_206866+NM_001186+NM_001011545&NR_002215+NR_002214	4+4+3&1+0
6	M23	9	G12	M-004378-01	D-004378-01&D-004378-03&D-004378-04&D-004378-05	ASC	29108	NM_013258	22035618	PYCARD	29108	NM_145182+NM_013258	4+4
6	M24	10	G12	M-011216-00	D-011216-01&D-011216-02&D-011216-03&D-011216-04	BAPX1	579	NM_001189	25121985	NKX3-2	579	NM_001189	4
6	N01	11	G01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	N02	12	G01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	N03	11	G02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	N04	12	G02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	N05	11	G03	M-020177-00	D-020177-01&D-020177-02&D-020177-03&D-020177-04	ELF4	2000	NM_001421	4503554	ELF4	2000	NM_001421	4
6	N06	12	G03	M-013610-01	D-013610-01&D-013610-02&D-013610-04&D-013610-05	HIRA	7290	NM_003325	21536484	HIRA	7290	NM_003325	4
6	N07	11	G04	M-011265-00	D-011265-01&D-011265-02&D-011265-03&D-011265-04	ELF5	2001	NM_001422	38201715	ELF5	2001	NM_001422+NM_198381	4+4
6	N08	12	G04	M-014345-00	D-014345-01&D-014345-02&D-014345-03&D-014345-04	HIVEP3	59269	NM_024503	13375633	HIVEP3	59269	NM_024503	4
6	N09	11	G05	M-003885-00	D-003885-01&D-003885-02&D-003885-03&D-003885-04	ELK1	2002	NM_005229	11496880	ELK1	2002	NM_005229	4
6	N10	12	G05	M-008953-00	D-008953-01&D-008953-02&D-008953-03&D-008953-04	HKR3	3104	NM_005341	4885418	ZBTB48	3104	NM_005341	4
6	N11	11	G06	M-010320-00	D-010320-01&D-010320-02&D-010320-03&D-010320-04	ELK3	2004	NM_005230	4885202	ELK3	2004	NM_005230	4
6	N12	12	G06	M-017163-00	D-017163-01&D-017163-02&D-017163-03&D-017163-04	HLX1	3142	NM_021958	19923769	HLX&LOC100129376	3142&LOC100129376	NM_021958&XM_001714926+XM_001714929+XM_001714605	4&1+1+1
6	N13	11	G07	M-010315-01	D-010315-01&D-010315-03&D-010315-04&D-010315-05	ELK4	2005	NM_001973	41872447	ELK4&LOC100134153	2005&LOC100134153	NM_021795+NM_001973&XM_001718012	4+4&2
6	N14	12	G07	M-010960-00	D-010960-01&D-010960-02&D-010960-03&D-010960-04	HLXB9	3110	NM_005515	38348182	MNX1	3110	NM_005515	4
6	N15	11	G08	M-022717-00	D-022717-01&D-022717-02&D-022717-03&D-022717-04	EMX1	2016	NM_004097	45598368	EMX1	2016	NM_004097	4
6	N16	12	G08	M-015454-00	D-015454-01&D-015454-02&D-015454-03&D-015454-04	HMG20A	10363	NM_018200	21359925	HMG20A	10363	NM_018200	4
6	N17	11	G09	M-017904-00	D-017904-01&D-017904-02&D-017904-03&D-017904-04	EMX2	2018	NM_004098	31542586	EMX2	2018	NM_004098	4
6	N18	12	G09	M-020146-01	D-020146-02&D-020146-03&D-020146-04&D-020146-05	HMG20B	10362	NM_006339	5454079	HMG20B	10362	NM_006339	4
6	N19	11	G10	M-011266-00	D-011266-01&D-011266-02&D-011266-03&D-011266-04	EN1	2019	NM_001426	7710118	EN1	2019	NM_001426	4
6	N20	12	G10	M-017464-00	D-017464-01&D-017464-02&D-017464-03&D-017464-04	HOXA1	3198	NM_005522	24497507	HOXA1	3198	NM_153620+NM_005522	4+4
6	N21	11	G11	M-011267-00	D-011267-01&D-011267-02&D-011267-03&D-011267-04	EN2	2020	NM_001427	7710120	EN2	2020	NM_001427	4
6	N22	12	G11	M-006336-00	D-006336-01&D-006336-02&D-006336-03&D-006336-04	HOXA10	3206	NM_018951	24497548	HOXA10	3206	NM_018951+NM_153715	4+3
6	N23	11	G12	M-017483-00	D-017483-01&D-017483-02&D-017483-03&D-017483-04	EOMES	8320	NM_005442	22538469	EOMES	8320	NM_005442	4
6	N24	12	G12	M-012108-00	D-012108-01&D-012108-02&D-012108-03&D-012108-04	HOXA11	3207	NM_005523	24497552	HOXA11	3207	NM_005523	4
6	O01	9	H01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	O02	10	H01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	O03	9	H02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	O04	10	H02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	O05	9	H03	M-003459-01	D-003459-01&D-003459-02&D-003459-05&D-003459-06	BIRC5	332	NM_001168	4502144	BIRC5&EPR1	332&8475	NM_001168+NM_001012271+NM_001012270&NR_002219	4+4+3&4
6	O06	10	H03	M-013087-00	D-013087-01&D-013087-02&D-013087-03&D-013087-04	BARX1	56033	NM_021570	13386501	BARX1	56033	NM_021570	4
6	O07	9	H04	M-016223-01	D-016223-02&D-016223-03&D-016223-04&D-016223-05	CHC1	1104	NM_001269	20149512	SNHG3-RCC1&RCC1	751867&1104	NM_001048199+NM_001048198+NM_001048197&NM_001048195+NM_001269+NM_001048194	4+4+4&4+4+4
6	O08	10	H04	M-008563-01	D-008563-02&D-008563-04&D-008563-05&D-008563-06	BATF	10538	NM_006399	18375640	BATF	10538	NM_006399	4
6	O09	9	H05	M-004133-01	D-004133-01&D-004133-03&D-004133-04&D-004133-05	CHC1L	1102	NM_001268	38570088	RCBTB2	1102	NM_001268	4
6	O10	10	H05	M-006901-01	D-006901-01&D-006901-03&D-006901-04&D-006901-05	BAZ1B	9031	NM_023005	14670389	BAZ1B	9031	NM_032408	4
6	O11	9	H06	M-011544-00	D-011544-01&D-011544-02&D-011544-03&D-011544-04	DDEF2	8853	NM_003887	4502248	DDEF2	8853	NM_003887	4
6	O12	10	H06	M-011591-01	D-011591-02&D-011591-03&D-011591-04&D-011591-05	BCL6	604	NM_001706	21040323	BCL6&LOC100131635	604&LOC100131635	NM_138931+NM_001706&XM_001726595+XM_001726711+XM_001721247+XM_001726594+XM_001726709+XM_001721241	4+4&1+1+1+0+0+0
6	O13	9	H07	M-008713-00	D-008713-01&D-008713-02&D-008713-03&D-008713-04	DLC1	10395	NM_006094	33188436	DLC1	10395	NM_182643+NM_006094+NM_024767	4+4+0
6	O14	10	H07	M-010318-00	D-010318-01&D-010318-02&D-010318-03&D-010318-04	BHLHB2	8553	NM_003670	4503298	BHLHB2	8553	NM_003670	4
6	O15	9	H08	M-008519-01	D-008519-01&D-008519-02&D-008519-03&D-008519-05	FARP1	10160	NM_005766	48928036	FARP1	10160	NM_005766+NM_001001715	4+1
6	O16	10	H08	M-011595-00	D-011595-01&D-011595-02&D-011595-03&D-011595-04	BNC1	646	NM_001717	19743791	BNC1	646	NM_001717	4
6	O17	9	H09	M-009612-01	D-009612-01&D-009612-02&D-009612-03&D-009612-05	FGD1	2245	NM_004463	24797152	FGD1	2245	NM_004463	4
6	O18	10	H09	M-003462-00	D-003462-01&D-003462-02&D-003462-03&D-003462-04	BRCA2	675	NM_000059	4502450	BRCA2	675	NM_000059	4
6	O19	9	H10	M-012803-00	D-012803-01&D-012803-02&D-012803-03&D-012803-04	RABGAP1	23637	NM_012197	12232372	RABGAP1	23637	NM_012197	4
6	O20	10	H10	M-006377-00	D-006377-01&D-006377-02&D-006377-03&D-006377-04	BRD8	10902	NM_006696	34452704	BRD8	10902	NM_006696+NM_183359+NM_139199	4+4+4
6	O21	9	H11	M-011108-01	NA	SMN1	NM_000344	6606	NA	NA	NA	NA	NA
6	O22	10	H11	M-017422-00	D-017422-01&D-017422-02&D-017422-03&D-017422-04	BRF1	2972	NM_001519	22035555	BRF1	2972	NM_001519+NM_145685	4+4
6	O23	9	H12	M-015360-00	D-015360-01&D-015360-02&D-015360-03&D-015360-04	ZNF238	10472	NM_006352	45439300	ZNF238	10472	NM_006352+NM_205768	4+4
6	O24	10	H12	M-011223-00	D-011223-01&D-011223-02&D-011223-03&D-011223-04	BTEB1	687	NM_001206	4557374	KLF9	687	NM_001206	4
6	P01	11	H01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	P02	12	H01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	P03	11	H02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	P04	12	H02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	P05	11	H03	M-009674-01	D-009674-02&D-009674-03&D-009674-04&D-009674-05	ERF	2077	NM_006494	5729813	ERF	2077	NM_006494	4
6	P06	12	H03	M-011052-00	D-011052-01&D-011052-02&D-011052-03&D-011052-04	HOXA13	3209	NM_000522	24497553	HOXA13	3209	NM_000522	4
6	P07	11	H04	M-003887-00	D-003887-01&D-003887-02&D-003887-03&D-003887-04	ETS1	2113	NM_005238	4885218	ETS1	2113	NM_005238	4
6	P08	12	H04	M-021416-00	D-021416-01&D-021416-02&D-021416-03&D-021416-04	HOXA2	3199	NM_006735	37596298	HOXA2	3199	NM_006735	4
6	P09	11	H05	M-003888-00	D-003888-01&D-003888-02&D-003888-03&D-003888-04	ETS2	2114	NM_005239	20127471	ETS2	2114	NM_005239	4
6	P10	12	H05	M-011693-00	D-011693-01&D-011693-02&D-011693-03&D-011693-04	HOXA4	3201	NM_002141	24497492	HOXA4&LOC285943	3201&LOC285943	NM_002141&XR_040113+XR_040115+XR_040116+XR_040114	4&2+2+0+0
6	P11	11	H06	M-010509-00	D-010509-01&D-010509-02&D-010509-03&D-010509-04	ETV3	2117	NM_005240	20270187	ETV3&ETV3L	2117&440695	NM_005240&NM_001004341	4&1
6	P12	12	H06	M-017574-00	D-017574-01&D-017574-02&D-017574-03&D-017574-04	HOXA5	3202	NM_019102	24497516	HOXA5	3202	NM_019102	4
6	P13	11	H07	M-004207-00	D-004207-01&D-004207-02&D-004207-03&D-004207-04	ETV4	2118	NM_001986	24307882	ETV4	2118	NM_001986+NM_001079675	4+4
6	P14	12	H07	M-017573-00	D-017573-01&D-017573-02&D-017573-03&D-017573-04	HOXA7	3204	NM_006896	24497555	HOXA7	3204	NM_006896	4
6	P15	11	H08	M-010510-01	D-010510-02&D-010510-03&D-010510-04&D-010510-05	ETV6	2120	NM_001987	41872473	ETV6	2120	NM_001987	4
6	P16	12	H08	M-006337-00	D-006337-01&D-006337-02&D-006337-03&D-006337-04	HOXA9	3205	NM_002142	24497558	HOXA9&HOXD9	3205&3235	NM_152739&NM_014213	4&1
6	P17	11	H09	M-017938-00	D-017938-01&D-017938-02&D-017938-03&D-017938-04	ETV7	51513	NM_016135	31542589	ETV7	51513	NM_016135	4
6	P18	12	H09	M-011694-00	D-011694-01&D-011694-02&D-011694-03&D-011694-04	HOXB1	3211	NM_002144	24497525	HOXB1	3211	NM_002144	4
6	P19	11	H10	M-011652-00	D-011652-01&D-011652-02&D-011652-03&D-011652-04	EVX1	2128	NM_001989	24497610	EVX1&LOC100134685	2128&LOC100134685	NM_001989&XM_001718383	4&2
6	P20	12	H10	M-012226-00	D-012226-01&D-012226-02&D-012226-03&D-012226-04	HOXB13	10481	NM_006361	14141190	HOXB13	10481	NM_006361	4
6	P21	11	H11	M-009350-00	D-009350-01&D-009350-02&D-009350-03&D-009350-04	FOXJ2	55810	NM_018416	38146114	FOXJ2	55810	NM_018416	4
6	P22	12	H11	M-011695-00	D-011695-01&D-011695-02&D-011695-03&D-011695-04	HOXB2	3212	NM_002145	24497527	HOXB2	3212	NM_002145	4
6	P23	11	H12	M-009029-00	D-009029-01&D-009029-02&D-009029-03&D-009029-04	FKHL18	2307	NM_004118	34304365	FKHL18	2307	NM_004118	4
6	P24	12	H12	M-017537-00	D-017537-01&D-017537-02&D-017537-03&D-017537-04	HOXB3	3213	NM_002146	25121960	HOXB3	3213	NM_002146	4
7	A01	13	A01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	A02	14	A01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	A03	13	A02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	A04	14	A02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	A05	13	A03	M-017532-00	D-017532-01&D-017532-02&D-017532-03&D-017532-04	HOXB5	3215	NM_002147	24797132	HOXB5	3215	NM_002147	3
7	A06	14	A03	M-014759-00	D-014759-01&D-014759-02&D-014759-03&D-014759-04	MIXL1	83881	NM_031944	13994334	MIXL1	83881	NM_031944	4
7	A07	13	A04	M-017336-00	D-017336-01&D-017336-02&D-017336-03&D-017336-04	HOXB6	3216	NM_018952	24797133	HOXB6	3216	NM_018952	4
7	A08	14	A04	M-009914-00	D-009914-01&D-009914-02&D-009914-03&D-009914-04	MLL	4297	NM_005933	5174568	MLL	4297	NM_005933	4
7	A09	13	A05	M-010515-00	D-010515-01&D-010515-02&D-010515-03&D-010515-04	HOXB7	3217	NM_004502	25121962	HOXB7	3217	NM_004502	4
7	A10	14	A05	M-009670-00	D-009670-01&D-009670-02&D-009670-03&D-009670-04	MLL4	9757	NM_014727	7662045	MLL4&CSPP1	9757&79848	NM_014727&NM_001077204+NM_024790	4&1+1
7	A11	13	A06	M-017601-00	D-017601-01&D-017601-02&D-017601-03&D-017601-04	HOXC10	3226	NM_017409	24497532	HOXC10	3226	NM_017409	4
7	A12	14	A06	M-019827-00	D-019827-01&D-019827-02&D-019827-03&D-019827-04	MLLT10	8028	NM_004641	4757725	MLLT10	8028	NM_001009569+NM_004641	4+4
7	A13	13	A07	M-017602-00	D-017602-01&D-017602-02&D-017602-03&D-017602-04	HOXC11	3227	NM_014212	24497534	HOXC11	3227	NM_014212	4
7	A14	14	A07	M-003016-01	D-003016-05&D-003016-06&D-003016-07&D-003016-08	MLLT7	4303	NM_005938	5174578	FOXO4	4303	NM_005938	4
7	A15	13	A08	M-017600-00	D-017600-01&D-017600-02&D-017600-03&D-017600-04	HOXC13	3229	NM_017410	24497535	HOXC13	3229	NM_017410	4
7	A16	14	A08	M-009373-00	D-009373-01&D-009373-02&D-009373-03&D-009373-04	MNT	4335	NM_020310	9945317	MNT	4335	NM_020310	4
7	A17	13	A09	M-013462-00	D-013462-01&D-013462-02&D-013462-03&D-013462-04	HOXC4	3221	NM_014620	24497537	HOXC4	3221	NM_153633+NM_014620	4+4
7	A18	14	A09	M-019852-00	D-019852-01&D-019852-02&D-019852-03&D-019852-04	MORF4	10934	NM_006792	6996927	MORF4	10934	NM_006792	4
7	A19	13	A10	M-013381-00	D-013381-01&D-013381-02&D-013381-03&D-013381-04	HOXC5	3222	NM_018953	24497541	HOXC5	3222	NM_018953+NR_003084	4+0
7	A20	14	A10	M-006335-00	D-006335-01&D-006335-02&D-006335-03&D-006335-04	MSC	9242	NM_005098	6996017	MSC&LOC100132891	9242&LOC100132891	NM_005098&XM_001715815+XM_001715640+XM_001715754	4&1+1+1
7	A21	13	A11	M-011871-00	D-011871-01&D-011871-02&D-011871-03&D-011871-04	HOXC6	3223	NM_004503	24497542	HOXC6	3223	NM_004503+NM_153693	4+4
7	A22	14	A11	M-011733-00	D-011733-01&D-011733-02&D-011733-03&D-011733-04	MSX1	4487	NM_002448	4505266	MSX1	4487	NM_002448	4
7	A23	13	A12	M-012341-00	D-012341-01&D-012341-02&D-012341-03&D-012341-04	HOXC9	3225	NM_006897	24497546	HOXC9	3225	NM_006897	4
7	A24	14	A12	M-011734-00	D-011734-01&D-011734-02&D-011734-03&D-011734-04	MSX2	4488	NM_002449	27886556	MSX2&MSX2P1	4488&55545	NM_002449&NR_002307	4&1
7	B01	15	A01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	B02	16	A01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	B03	15	A02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	B04	16	A02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	B05	15	A03	M-011553-00	D-011553-01&D-011553-02&D-011553-03&D-011553-04	PHOX2B	8929	NM_003924	12707579	PHOX2B	8929	NM_003924	4
7	B06	16	A03	M-010537-00	D-010537-01&D-010537-02&D-010537-03&D-010537-04	SPI1	6688	NM_003120	4507174	SPI1	6688	NM_001080547+NM_003120	4+4
7	B07	15	A04	M-020049-00	D-020049-01&D-020049-02&D-020049-03&D-020049-04	PHTF1	10745	NM_006608	5729975	PHTF1	10745	NM_006608	4
7	B08	16	A04	M-019722-00	D-019722-01&D-019722-02&D-019722-03&D-019722-04	SPIB	6689	NM_003121	4507176	SPIB	6689	NM_003121	3
7	B09	15	A05	M-004164-00	NA	PIAS3	NM_006099	10401	NA	NA	NA	NA	NA
7	B10	16	A05	M-006891-00	D-006891-01&D-006891-02&D-006891-03&D-006891-04	SREBF1	6720	NM_004176	22547194	SREBF1	6720	NM_001005291+NM_004176	4+4
7	B11	15	A06	M-006445-00	D-006445-01&D-006445-02&D-006445-03&D-006445-04	PIAS4	51588	NM_015897	24850132	PIAS4	51588	NM_015897	4
7	B12	16	A06	M-009800-01	D-009800-01&D-009800-03&D-009800-05&D-009800-06	SRF	6722	NM_003131	4507204	SRF	6722	NM_003131	4
7	B13	15	A07	M-012613-01	D-012613-01&D-012613-02&D-012613-03&D-012613-05	PIR	8544	NM_003662	4505822	PIR	8544	NM_001018109+NM_003662	4+4
7	B14	16	A07	M-011780-00	D-011780-01&D-011780-02&D-011780-03&D-011780-04	SRY	6736	NM_003140	4507224	LOC100130809&SRY	LOC100130809&6736	XM_001713691&NM_003140	4&4
7	B15	15	A08	M-017246-00	D-017246-01&D-017246-02&D-017246-03&D-017246-04	PITX1	5307	NM_002653	24234701	PITX1	5307	NM_002653	4
7	B16	16	A08	M-019194-00	D-019194-01&D-019194-02&D-019194-03&D-019194-04	SSX1	6756	NM_005635	28559010	SSX1	6756	NM_005635	4
7	B17	15	A09	M-017315-00	D-017315-01&D-017315-02&D-017315-03&D-017315-04	PITX2	5308	NM_000325	40316913	PITX2	5308	NM_153427+NM_000325+NM_153426	4+4+4
7	B18	16	A09	M-015382-00	D-015382-01&D-015382-02&D-015382-03&D-015382-04	SUFU	51684	NM_016169	19923478	SUFU	51684	NM_016169	4
7	B19	15	A10	M-017325-00	D-017325-01&D-017325-02&D-017325-03&D-017325-04	PITX3	5309	NM_005029	24234713	PITX3	5309	NM_005029	4
7	B20	16	A10	M-012602-01	D-012602-02&D-012602-03&D-012602-04&D-012602-05	SUPT4H1	6827	NM_003168	4507310	SUPT4H1	6827	NM_003168	4
7	B21	15	A11	M-021413-00	D-021413-01&D-021413-02&D-021413-03&D-021413-04	PKNOX1	5316	NM_004571	37595549	PKNOX1	5316	NM_004571	4
7	B22	16	A11	M-011399-00	D-011399-01&D-011399-02&D-011399-03&D-011399-04	T	6862	NM_003181	19743811	T	6862	NM_003181	4
7	B23	15	A12	M-011354-00	D-011354-01&D-011354-02&D-011354-03&D-011354-04	PLAG1	5324	NM_002655	4505854	PLAG1	5324	NM_002655	4
7	B24	16	A12	M-017516-00	D-017516-01&D-017516-02&D-017516-03&D-017516-04	TADA2L	6871	NM_001488	19743888	TADA2L	6871	NM_001488+NM_133439	4+4
7	C01	13	B01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	C02	14	B01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	C03	13	B02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	C04	14	B02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	C05	13	B03	M-011696-00	D-011696-01&D-011696-02&D-011696-03&D-011696-04	HOXD10	3236	NM_002148	23510365	HOXD10	3236	NM_002148	4
7	C06	14	B03	M-008482-00	D-008482-01&D-008482-02&D-008482-03&D-008482-04	MTA2	9219	NM_004739	14141169	MTA2	9219	NM_004739	4
7	C07	13	B04	M-013095-00	D-013095-01&D-013095-02&D-013095-03&D-013095-04	HOXD11	3237	NM_021192	23510367	HOXD11	3237	NM_021192	4
7	C08	14	B04	M-012346-00	D-012346-01&D-012346-02&D-012346-03&D-012346-04	MTERF	7978	NM_006980	14790134	MTERF	7978	NM_006980	4
7	C09	13	B05	M-013096-00	D-013096-01&D-013096-02&D-013096-03&D-013096-04	HOXD12	3238	NM_021193	23510369	HOXD12	3238	NM_021193	4
7	C10	14	B05	M-020078-00	D-020078-01&D-020078-02&D-020078-03&D-020078-04	MTF1	4520	NM_005955	5174588	MTF1	4520	NM_005955	4
7	C11	13	B06	M-011053-00	D-011053-01&D-011053-02&D-011053-03&D-011053-04	HOXD13	3239	NM_000523	23510371	HOXD13	3239	NM_000523	4
7	C12	14	B06	M-010060-00	D-010060-01&D-010060-02&D-010060-03&D-010060-04	MXD4	10608	NM_006454	10947033	MXD4	10608	NM_006454	4
7	C13	13	B07	M-017579-00	D-017579-01&D-017579-02&D-017579-03&D-017579-04	HOXD4	3233	NM_014621	23397671	HOXD4	3233	NM_014621	4
7	C14	14	B07	M-009947-00	D-009947-01&D-009947-02&D-009947-03&D-009947-04	MXI1	4601	NM_005962	18641369	MXI1	4601	NM_130439+NM_001008541+NM_005962	4+4+4
7	C15	13	B08	M-013244-00	D-013244-01&D-013244-02&D-013244-03&D-013244-04	HOXD8	3234	NM_019558	23510373	HOXD8	3234	NM_019558	4
7	C16	14	B08	M-003910-00	D-003910-01&D-003910-02&D-003910-03&D-003910-04	MYB	4602	NM_005375	4885496	MYB	4602	NM_005375	4
7	C17	13	B09	M-012494-00	D-012494-01&D-012494-02&D-012494-03&D-012494-04	HOXD9	3235	NM_014213	23397673	HOXD9	3235	NM_014213	4
7	C18	14	B09	M-010526-00	D-010526-01&D-010526-02&D-010526-03&D-010526-04	MYBL1	4603	XM_034274	37556015	MYBL1	4603	NM_001080416	4
7	C19	13	B10	M-011872-00	D-011872-01&D-011872-02&D-011872-03&D-011872-04	HR	55806	NM_005144	22547203	HR	55806	NM_005144+NM_018411	4+4
7	C20	14	B10	M-010444-01	D-010444-01&D-010444-02&D-010444-04&D-010444-05	MYBL2	4605	NM_002466	31652260	MYBL2	4605	NM_002466	4
7	C21	13	B11	M-011294-00	D-011294-01&D-011294-02&D-011294-03&D-011294-04	HSBP1	3281	NM_001537	4557646	HSBP1	3281	NM_001537	4
